#ZeropointFile: y3a1_fgcm_all_v2_5_full_redux.fits
#AtmosphereFile: y3a1_fgcm_all_v2_5_atmospheres_StdAtm.fits
#FGCMVersion: 0.12.1
NVAR: 15
VARNAMES: ROW DES_SNID MJD EXPNUM PHASE zHD BAND MAGCOR FRACNEGFLUX FLUXCAL_MODEL CCDNUM FULL_CORRs gFlux rFlux iFlux zFlux
ROW: 1337117-57334.228-i 1337117 57334.228 491115 -27.160 0.554 i +0.000e+00 0.000e+0 +1.822e+00 17 1 0.256455481052 1.46654951572 1.82241892815 1.95865178108
ROW: 1337117-57334.231-z 1337117 57334.231 491116 -27.156 0.554 z -3.528e-03 0.000e+0 +1.959e+00 17 1 0.256455481052 1.46654951572 1.82241892815 1.95865178108
ROW: 1337655-57339.046-i 1337655 57339.046 492439 -25.707 0.849 i +5.851e-06 0.000e+0 +1.030e+01 46 0 0.0 5.20330429077 10.2989587784 8.83156204224
ROW: 1337655-57339.073-z 1337655 57339.073 492447 -25.680 0.849 z +7.431e-04 0.000e+0 +8.832e+00 46 1 0.0 5.20330429077 10.2989587784 8.83156204224
ROW: 1337655-57339.185-r 1337655 57339.185 492484 -25.570 0.849 r -8.696e-04 3.059e-03 +5.203e+00 46 1 0.0 5.20330429077 10.2989587784 8.83156204224
ROW: 1337655-57345.134-i 1337655 57345.134 494659 -19.621 0.849 i +3.321e-04 0.000e+0 +2.459e+01 46 1 0.0 5.20330429077 24.5931129456 21.0253429413
ROW: 1337655-57345.162-z 1337655 57345.162 494667 -19.594 0.849 z +3.144e-04 0.000e+0 +2.103e+01 46 1 0.0 5.20330429077 24.5931129456 21.0253429413
ROW: 1337655-57355.170-r 1337655 57355.170 497345 -9.582 0.849 r -3.778e-04 0.000e+0 +3.070e+01 46 1 0.0 30.7019615173 45.2006988525 37.4772834778
ROW: 1337655-57355.186-i 1337655 57355.186 497349 -9.566 0.849 i -5.410e-04 0.000e+0 +4.520e+01 46 1 0.0 30.7019615173 45.2006988525 37.4772834778
ROW: 1337655-57356.033-z 1337655 57356.033 497718 -8.723 0.849 z +5.757e-04 0.000e+0 +3.748e+01 46 1 0.0 30.7019615173 45.2006988525 37.4772834778
ROW: 1337655-57365.065-r 1337655 57365.065 500470 0.313 0.849 r -2.028e-03 0.000e+0 +2.828e+01 46 1 0.0 28.2759037018 49.1335678101 39.9489860535
ROW: 1337655-57365.081-i 1337655 57365.081 500474 0.328 0.849 i -1.206e-03 0.000e+0 +4.913e+01 46 1 0.0 28.2759037018 49.1335678101 39.9489860535
ROW: 1337655-57366.076-z 1337655 57366.076 500776 1.320 0.849 z +6.896e-05 0.000e+0 +3.995e+01 46 1 0.0 28.2759037018 49.1335678101 39.9489860535
ROW: 1337655-57372.059-r 1337655 57372.059 502318 7.305 0.849 r -1.936e-08 0.000e+0 +2.197e+01 46 0 0.0 21.9677429199 44.8993644714 37.7327003479
ROW: 1337655-57372.076-i 1337655 57372.076 502323 7.320 0.849 i -1.920e-03 0.000e+0 +4.490e+01 46 1 0.0 21.9677429199 44.8993644714 37.7327003479
ROW: 1337655-57373.073-z 1337655 57373.073 502644 8.320 0.849 z +1.295e-04 0.000e+0 +3.773e+01 46 1 0.0 21.9677429199 44.8993644714 37.7327003479
ROW: 1337655-57376.097-r 1337655 57376.097 504043 11.344 0.849 r +0.000e+00 0.000e+0 +1.853e+01 46 0 0.0 18.5342178345 44.8993644714 37.7327003479
ROW: 1337655-57385.040-i 1337655 57385.040 506628 20.285 0.849 i -2.932e-03 0.000e+0 +3.106e+01 46 1 0.0 10.4574155807 31.0560913086 28.1812610626
ROW: 1337655-57387.046-z 1337655 57387.046 507074 22.293 0.849 z +9.111e-04 0.000e+0 +2.818e+01 46 1 0.0 10.4574155807 31.0560913086 28.1812610626
ROW: 1337655-57387.091-r 1337655 57387.091 507086 22.336 0.849 r -3.470e-03 0.000e+0 +1.046e+01 46 1 0.0 10.4574155807 25.5296592712 28.1812610626
ROW: 1337655-57389.087-i 1337655 57389.087 507741 24.332 0.849 i +1.444e-03 0.000e+0 +2.553e+01 46 0 0.0 10.4574155807 25.5296592712 28.1812610626
ROW: 1337655-57394.080-r 1337655 57394.080 508815 29.324 0.849 r -2.698e-03 5.245e-02 +6.943e+00 46 1 0.0 6.9425868988 17.3215961456 22.4341716766
ROW: 1337655-57395.038-z 1337655 57395.038 509038 30.285 0.849 z +4.276e-04 0.000e+0 +2.243e+01 46 0 0.0 6.9425868988 17.3215961456 22.4341716766
ROW: 1337655-57396.073-i 1337655 57396.073 509360 31.320 0.849 i -3.659e-03 0.000e+0 +1.732e+01 46 1 0.0 6.9425868988 17.3215961456 22.4341716766
ROW: 1337655-57401.045-r 1337655 57401.045 511098 36.293 0.849 r +0.000e+00 1.308e-01 +4.750e+00 46 1 0.0 4.75010442734 11.5950345993 17.8885097504
ROW: 1337655-57402.072-z 1337655 57402.072 511343 37.316 0.849 z +2.540e-03 0.000e+0 +1.789e+01 46 1 0.0 4.75010442734 11.5950345993 17.8885097504
ROW: 1337655-57403.073-i 1337655 57403.073 511732 38.320 0.849 i -5.380e-03 0.000e+0 +1.160e+01 46 1 0.0 4.75010442734 11.5950345993 17.8885097504
ROW: 1337655-57406.101-r 1337655 57406.101 512979 41.348 0.849 r +1.805e-04 1.372e-01 +3.282e+00 46 1 0.0 3.2820751667 11.5950345993 17.8885097504
ROW: 1337655-57329.071-i 1337655 57329.071 489436 -35.684 0.849 i +0.000e+00 7.442e-02 +9.204e-02 46 1 0.0 0.0537546724081 0.0920390412211 0.0808847025037
ROW: 1337655-57329.116-z 1337655 57329.116 489455 -35.637 0.849 z +0.000e+00 0.000e+0 +8.088e-02 46 1 0.0 0.0537546724081 0.0920390412211 0.0808847025037
ROW: 1337655-57331.145-r 1337655 57331.145 489940 -33.609 0.849 r +2.333e-03 7.079e-01 +5.375e-02 46 1 0.0 0.0537546724081 0.0920390412211 0.0808847025037
ROW: 1338233-57339.033-g 1338233 57339.033 492434 -16.789 0.598 g -1.622e-02 7.302e-02 +5.374e+00 55 1 5.37405443192 12.3098144531 12.4367332458 11.9042673111
ROW: 1338233-57339.035-r 1338233 57339.035 492435 -16.785 0.598 r +3.621e-03 2.265e-02 +1.231e+01 55 1 5.37405443192 12.3098144531 12.4367332458 11.9042673111
ROW: 1338233-57339.037-i 1338233 57339.037 492436 -16.785 0.598 i -4.047e-03 0.000e+0 +1.244e+01 55 1 5.37405443192 12.3098144531 12.4367332458 11.9042673111
ROW: 1338233-57339.040-z 1338233 57339.040 492437 -16.781 0.598 z -1.552e-03 0.000e+0 +1.190e+01 55 1 5.37405443192 12.3098144531 12.4367332458 11.9042673111
ROW: 1338233-57344.213-g 1338233 57344.213 494398 -11.605 0.598 g +4.985e-03 0.000e+0 +1.487e+01 55 1 14.8660812378 30.6610813141 29.1321659088 26.3574581146
ROW: 1338233-57344.216-r 1338233 57344.216 494399 -11.605 0.598 r +6.620e-04 7.966e-03 +3.066e+01 55 1 14.8660812378 30.6610813141 29.1321659088 26.3574581146
ROW: 1338233-57344.218-i 1338233 57344.218 494400 -11.602 0.598 i -2.825e-03 0.000e+0 +2.913e+01 55 1 14.8660812378 30.6610813141 29.1321659088 26.3574581146
ROW: 1338233-57344.220-z 1338233 57344.220 494401 -11.602 0.598 z -3.050e-04 0.000e+0 +2.636e+01 55 1 14.8660812378 30.6610813141 29.1321659088 26.3574581146
ROW: 1338233-57355.156-g 1338233 57355.156 497339 -0.664 0.598 g +9.998e-03 3.609e-03 +1.543e+01 55 1 15.4286632538 52.8377380371 52.571723938 45.0234069824
ROW: 1338233-57355.159-r 1338233 57355.159 497340 -0.660 0.598 r -5.987e-04 0.000e+0 +5.284e+01 55 1 15.4286632538 52.8377380371 52.571723938 45.0234069824
ROW: 1338233-57355.161-i 1338233 57355.161 497341 -0.660 0.598 i -2.613e-05 0.000e+0 +5.257e+01 55 1 15.4286632538 52.8377380371 52.571723938 45.0234069824
ROW: 1338233-57355.164-z 1338233 57355.164 497342 -0.656 0.598 z +1.383e-03 0.000e+0 +4.502e+01 55 1 15.4286632538 52.8377380371 52.571723938 45.0234069824
ROW: 1338233-57365.051-g 1338233 57365.051 500464 9.230 0.598 g +6.727e-03 3.484e-01 +5.248e+00 55 1 5.24754476547 37.0414810181 45.1563072205 42.0348701477
ROW: 1338233-57365.054-r 1338233 57365.054 500465 9.234 0.598 r -1.988e-03 0.000e+0 +3.704e+01 55 1 5.24754476547 37.0414810181 45.1563072205 42.0348701477
ROW: 1338233-57365.056-i 1338233 57365.056 500466 9.234 0.598 i -1.184e-03 0.000e+0 +4.516e+01 55 1 5.24754476547 37.0414810181 45.1563072205 42.0348701477
ROW: 1338233-57365.059-z 1338233 57365.059 500467 9.238 0.598 z -1.427e-03 0.000e+0 +4.203e+01 55 1 5.24754476547 37.0414810181 45.1563072205 42.0348701477
ROW: 1338233-57372.046-g 1338233 57372.046 502313 16.227 0.598 g +2.801e-03 0.000e+0 +3.729e+00 55 1 3.72910523415 21.8287963867 34.6387176514 31.2258987427
ROW: 1338233-57372.048-r 1338233 57372.048 502314 16.227 0.598 r -6.876e-04 0.000e+0 +2.183e+01 55 1 3.72910523415 21.8287963867 34.6387176514 31.2258987427
ROW: 1338233-57372.051-i 1338233 57372.051 502315 16.230 0.598 i +3.726e-03 0.000e+0 +3.464e+01 55 1 3.72910523415 21.8287963867 34.6387176514 31.2258987427
ROW: 1338233-57372.053-z 1338233 57372.053 502316 16.234 0.598 z +2.592e-03 0.000e+0 +3.123e+01 55 1 3.72910523415 21.8287963867 34.6387176514 31.2258987427
ROW: 1338233-57379.058-g 1338233 57379.058 505425 23.238 0.598 g +0.000e+00 1.225e+00 +5.911e-01 55 1 0.591099500656 11.4480342865 23.570274353 25.4994258881
ROW: 1338233-57379.061-r 1338233 57379.061 505426 23.242 0.598 r -1.409e-03 0.000e+0 +1.145e+01 55 1 0.591099500656 11.4480342865 23.570274353 25.4994258881
ROW: 1338233-57379.063-i 1338233 57379.063 505427 23.242 0.598 i +5.401e-03 0.000e+0 +2.357e+01 55 1 0.591099500656 11.4480342865 23.570274353 25.4994258881
ROW: 1338233-57379.066-z 1338233 57379.066 505428 23.246 0.598 z +3.092e-03 0.000e+0 +2.550e+01 55 1 0.591099500656 11.4480342865 23.570274353 25.4994258881
ROW: 1338233-57388.042-g 1338233 57388.042 507372 32.223 0.598 g -1.223e-02 4.745e-02 +3.040e+00 55 1 3.03981518745 5.56736373901 12.5931110382 21.6020298004
ROW: 1338233-57388.045-r 1338233 57388.045 507373 32.227 0.598 r -2.112e-04 6.507e-03 +5.567e+00 55 1 3.03981518745 5.56736373901 12.5931110382 21.6020298004
ROW: 1338233-57388.047-i 1338233 57388.047 507374 32.227 0.598 i +7.762e-03 0.000e+0 +1.259e+01 55 1 3.03981518745 5.56736373901 12.5931110382 21.6020298004
ROW: 1338233-57388.049-z 1338233 57388.049 507375 32.230 0.598 z +6.868e-03 0.000e+0 +2.160e+01 55 1 3.03981518745 5.56736373901 12.5931110382 21.6020298004
ROW: 1338233-57395.094-g 1338233 57395.094 509051 39.273 0.598 g -1.521e-07 1.676e-01 +8.785e-01 55 0 0.878533005714 3.96001887321 8.55132865906 16.8848953247
ROW: 1338233-57395.096-r 1338233 57395.096 509052 39.277 0.598 r +7.085e-04 0.000e+0 +3.960e+00 55 1 0.878533005714 3.96001887321 8.55132865906 16.8848953247
ROW: 1338233-57395.098-i 1338233 57395.098 509053 39.277 0.598 i -2.424e-03 0.000e+0 +8.551e+00 55 0 0.878533005714 3.96001887321 8.55132865906 16.8848953247
ROW: 1338233-57395.100-z 1338233 57395.100 509054 39.281 0.598 z +1.347e-04 0.000e+0 +1.688e+01 55 0 0.878533005714 3.96001887321 8.55132865906 16.8848953247
ROW: 1338233-57402.048-g 1338233 57402.048 511335 46.227 0.598 g +0.000e+00 2.087e-01 +1.622e+00 55 1 1.62212669849 3.0010766983 5.8677520752 12.5990142822
ROW: 1338233-57402.051-r 1338233 57402.051 511336 46.230 0.598 r +4.925e-04 2.380e-03 +3.001e+00 55 1 1.62212669849 3.0010766983 5.8677520752 12.5990142822
ROW: 1338233-57402.053-i 1338233 57402.053 511337 46.234 0.598 i +6.999e-03 0.000e+0 +5.868e+00 55 1 1.62212669849 3.0010766983 5.8677520752 12.5990142822
ROW: 1338233-57402.056-z 1338233 57402.056 511338 46.234 0.598 z +2.405e-03 0.000e+0 +1.260e+01 55 1 1.62212669849 3.0010766983 5.8677520752 12.5990142822
ROW: 1338233-57427.050-g 1338233 57427.050 515323 71.230 0.598 g +0.000e+00 3.254e-01 +1.574e+00 55 0 1.57427084446 1.93814527988 3.77848100662 6.82783174515
ROW: 1338233-57427.052-r 1338233 57427.052 515324 71.230 0.598 r +0.000e+00 0.000e+0 +1.938e+00 55 1 1.57427084446 1.93814527988 3.77848100662 6.82783174515
ROW: 1338233-57427.054-i 1338233 57427.054 515325 71.234 0.598 i +1.097e-02 0.000e+0 +3.778e+00 55 1 1.57427084446 1.93814527988 3.77848100662 6.82783174515
ROW: 1338233-57427.057-z 1338233 57427.057 515326 71.238 0.598 z +7.858e-04 0.000e+0 +6.828e+00 55 1 1.57427084446 1.93814527988 3.77848100662 6.82783174515
ROW: 1338233-57325.068-g 1338233 57325.068 488444 -30.754 0.598 g +0.000e+00 2.994e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57325.071-r 1338233 57325.071 488445 -30.750 0.598 r +0.000e+00 2.541e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57325.073-i 1338233 57325.073 488446 -30.746 0.598 i +0.000e+00 2.176e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57325.075-z 1338233 57325.075 488447 -30.746 0.598 z -7.113e-03 9.413e-01 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57329.057-g 1338233 57329.057 489430 -26.762 0.598 g +0.000e+00 2.934e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57329.059-r 1338233 57329.059 489431 -26.762 0.598 r +0.000e+00 2.462e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57329.062-i 1338233 57329.062 489432 -26.758 0.598 i +0.000e+00 2.007e+00 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1338233-57329.064-z 1338233 57329.064 489433 -26.758 0.598 z +0.000e+00 8.367e-01 +0.000e+00 55 1 0.0 0.0 0.0 0.0
ROW: 1339450-57349.299-g 1339450 57349.299 496176 -19.496 0.550 g -5.579e-04 2.653e-01 +9.976e-01 33 1 0.997594416142 7.33818244934 7.5674366951 9.24003601074
ROW: 1339450-57349.301-r 1339450 57349.301 496177 -19.496 0.550 r +0.000e+00 3.966e-02 +7.338e+00 33 1 0.997594416142 7.33818244934 7.5674366951 9.24003601074
ROW: 1339450-57349.303-i 1339450 57349.303 496178 -19.492 0.550 i +0.000e+00 0.000e+0 +7.567e+00 33 1 0.997594416142 7.33818244934 7.5674366951 9.24003601074
ROW: 1339450-57349.305-z 1339450 57349.305 496179 -19.492 0.550 z -2.630e-03 0.000e+0 +9.240e+00 33 1 0.997594416142 7.33818244934 7.5674366951 9.24003601074
ROW: 1339450-57356.168-g 1339450 57356.168 497760 -12.629 0.550 g +0.000e+00 4.467e-04 +8.880e+00 33 1 8.87985801697 29.179901123 27.8805980682 32.905708313
ROW: 1339450-57356.170-r 1339450 57356.170 497761 -12.625 0.550 r +4.955e-04 7.824e-04 +2.918e+01 33 1 8.87985801697 29.179901123 27.8805980682 32.905708313
ROW: 1339450-57356.172-i 1339450 57356.172 497762 -12.625 0.550 i -3.064e-04 0.000e+0 +2.788e+01 33 1 8.87985801697 29.179901123 27.8805980682 32.905708313
ROW: 1339450-57356.174-z 1339450 57356.174 497763 -12.621 0.550 z -1.054e-02 0.000e+0 +3.291e+01 33 1 8.87985801697 29.179901123 27.8805980682 32.905708313
ROW: 1339450-57365.245-g 1339450 57365.245 500524 -3.551 0.550 g -3.827e-03 3.609e-03 +1.379e+01 33 1 13.7899045944 54.3547592163 53.5912284851 60.3530082703
ROW: 1339450-57365.247-r 1339450 57365.247 500525 -3.551 0.550 r +3.906e-04 0.000e+0 +5.435e+01 33 1 13.7899045944 54.3547592163 53.5912284851 60.3530082703
ROW: 1339450-57365.249-i 1339450 57365.249 500526 -3.547 0.550 i +4.391e-04 0.000e+0 +5.359e+01 33 1 13.7899045944 54.3547592163 53.5912284851 60.3530082703
ROW: 1339450-57365.254-z 1339450 57365.254 500528 -3.543 0.550 z +1.401e-02 0.000e+0 +6.035e+01 33 1 13.7899045944 54.3547592163 53.5912284851 60.3530082703
ROW: 1339450-57372.223-g 1339450 57372.223 502367 3.426 0.550 g -1.524e-03 0.000e+0 +8.853e+00 33 1 8.85268688202 52.1437721252 56.0990028381 64.4060134888
ROW: 1339450-57372.226-r 1339450 57372.226 502368 3.430 0.550 r +1.633e-03 0.000e+0 +5.214e+01 33 1 8.85268688202 52.1437721252 56.0990028381 64.4060134888
ROW: 1339450-57372.228-i 1339450 57372.228 502369 3.430 0.550 i +3.001e-04 0.000e+0 +5.610e+01 33 1 8.85268688202 52.1437721252 56.0990028381 64.4060134888
ROW: 1339450-57372.229-z 1339450 57372.229 502370 3.434 0.550 z +3.520e-03 0.000e+0 +6.441e+01 33 1 8.85268688202 52.1437721252 56.0990028381 64.4060134888
ROW: 1339450-57376.059-i 1339450 57376.059 504017 7.262 0.550 i +2.521e-04 0.000e+0 +5.253e+01 33 0 4.76148366928 38.8699531555 52.5304260254 54.9449882507
ROW: 1339450-57379.073-g 1339450 57379.073 505431 10.277 0.550 g +0.000e+00 5.361e-02 +4.761e+00 33 1 4.76148366928 38.8699531555 48.8233184814 54.9449882507
ROW: 1339450-57379.076-r 1339450 57379.076 505432 10.277 0.550 r -6.405e-05 0.000e+0 +3.887e+01 33 1 4.76148366928 38.8699531555 48.8233184814 54.9449882507
ROW: 1339450-57379.078-i 1339450 57379.078 505433 10.281 0.550 i +4.822e-04 0.000e+0 +4.882e+01 33 1 4.76148366928 38.8699531555 48.8233184814 54.9449882507
ROW: 1339450-57379.081-z 1339450 57379.081 505434 10.285 0.550 z -1.249e-03 0.000e+0 +5.494e+01 33 1 4.76148366928 38.8699531555 48.8233184814 54.9449882507
ROW: 1339450-57387.178-g 1339450 57387.178 507108 18.383 0.550 g +0.000e+00 0.000e+0 +2.109e+00 33 1 2.10899281502 21.7531452179 37.1178359985 36.9424858093
ROW: 1339450-57387.181-r 1339450 57387.181 507109 18.383 0.550 r -4.106e-04 0.000e+0 +2.175e+01 33 1 2.10899281502 21.7531452179 37.1178359985 36.9424858093
ROW: 1339450-57387.183-i 1339450 57387.183 507110 18.387 0.550 i -4.933e-04 0.000e+0 +3.712e+01 33 1 2.10899281502 21.7531452179 37.1178359985 36.9424858093
ROW: 1339450-57387.185-z 1339450 57387.185 507111 18.387 0.550 z +3.115e-03 0.000e+0 +3.694e+01 33 1 2.10899281502 21.7531452179 37.1178359985 36.9424858093
ROW: 1339450-57394.144-g 1339450 57394.144 508831 25.348 0.550 g -5.017e-03 1.951e-02 +1.164e+00 33 1 1.16408264637 11.9132022858 26.4285373688 31.2869186401
ROW: 1339450-57394.146-r 1339450 57394.146 508832 25.348 0.550 r -1.568e-04 0.000e+0 +1.191e+01 33 1 1.16408264637 11.9132022858 26.4285373688 31.2869186401
ROW: 1339450-57394.148-i 1339450 57394.148 508833 25.352 0.550 i -1.741e-04 0.000e+0 +2.643e+01 33 1 1.16408264637 11.9132022858 26.4285373688 31.2869186401
ROW: 1339450-57394.151-z 1339450 57394.151 508834 25.355 0.550 z +6.251e-03 0.000e+0 +3.129e+01 33 1 1.16408264637 11.9132022858 26.4285373688 31.2869186401
ROW: 1339450-57401.122-g 1339450 57401.122 511120 32.324 0.550 g -2.490e-03 1.517e-02 +9.520e-01 33 1 0.951986253262 7.30871963501 18.218170166 27.8735675812
ROW: 1339450-57401.125-r 1339450 57401.125 511121 32.328 0.550 r -8.805e-04 0.000e+0 +7.309e+00 33 1 0.951986253262 7.30871963501 18.218170166 27.8735675812
ROW: 1339450-57401.127-i 1339450 57401.127 511122 32.332 0.550 i +2.563e-04 0.000e+0 +1.822e+01 33 1 0.951986253262 7.30871963501 18.218170166 27.8735675812
ROW: 1339450-57401.129-z 1339450 57401.129 511123 32.332 0.550 z +5.711e-03 0.000e+0 +2.787e+01 33 1 0.951986253262 7.30871963501 18.218170166 27.8735675812
ROW: 1339450-57408.078-g 1339450 57408.078 513769 39.281 0.550 g -5.640e-03 2.004e-01 +5.047e-01 33 1 0.504666566849 4.95853328705 12.5928888321 22.3806304932
ROW: 1339450-57408.081-r 1339450 57408.081 513770 39.285 0.550 r -1.216e-03 0.000e+0 +4.959e+00 33 1 0.504666566849 4.95853328705 12.5928888321 22.3806304932
ROW: 1339450-57408.083-i 1339450 57408.083 513771 39.285 0.550 i +7.516e-04 0.000e+0 +1.259e+01 33 1 0.504666566849 4.95853328705 12.5928888321 22.3806304932
ROW: 1339450-57408.085-z 1339450 57408.085 513772 39.289 0.550 z +1.677e-02 0.000e+0 +2.238e+01 33 1 0.504666566849 4.95853328705 12.5928888321 22.3806304932
ROW: 1339450-57426.143-g 1339450 57426.143 515104 57.348 0.550 g -5.681e-04 3.997e-01 +4.830e-01 33 1 0.482977598906 2.99539089203 7.05963182449 10.9544734955
ROW: 1339450-57426.145-r 1339450 57426.145 515105 57.348 0.550 r +0.000e+00 3.410e-05 +2.995e+00 33 1 0.482977598906 2.99539089203 7.05963182449 10.9544734955
ROW: 1339450-57426.147-i 1339450 57426.147 515106 57.352 0.550 i +2.889e-03 0.000e+0 +7.060e+00 33 1 0.482977598906 2.99539089203 7.05963182449 10.9544734955
ROW: 1339450-57426.150-z 1339450 57426.150 515107 57.352 0.550 z +2.196e-02 0.000e+0 +1.095e+01 33 1 0.482977598906 2.99539089203 7.05963182449 10.9544734955
ROW: 1339450-57339.281-g 1339450 57339.281 492510 -29.516 0.550 g +0.000e+00 2.241e+00 +0.000e+00 33 1 0.0 0.0 0.00390072842129 0.0
ROW: 1339450-57339.284-r 1339450 57339.284 492511 -29.512 0.550 r +0.000e+00 2.053e+00 +0.000e+00 33 1 0.0 0.0 0.00390072842129 0.0
ROW: 1339450-57339.286-i 1339450 57339.286 492512 -29.512 0.550 i +0.000e+00 6.192e-01 +3.901e-03 33 1 0.0 0.0 0.00390072842129 0.0
ROW: 1339450-57339.288-z 1339450 57339.288 492513 -29.508 0.550 z +2.007e-02 7.211e-01 +0.000e+00 33 1 0.0 0.0 0.00390072842129 0.0
ROW: 1339450-57345.328-g 1339450 57345.328 494728 -23.469 0.550 g +0.000e+00 1.699e+00 +0.000e+00 33 1 0.0 0.68517190218 1.44521391392 1.65670251846
ROW: 1339450-57345.331-r 1339450 57345.331 494729 -23.465 0.550 r +3.733e-03 7.894e-01 +6.852e-01 33 1 0.0 0.68517190218 1.44521391392 1.65670251846
ROW: 1339450-57345.333-i 1339450 57345.333 494730 -23.465 0.550 i -2.119e-03 7.330e-02 +1.445e+00 33 1 0.0 0.68517190218 1.44521391392 1.65670251846
ROW: 1339450-57345.335-z 1339450 57345.335 494731 -23.461 0.550 z +1.138e-02 4.697e-02 +1.657e+00 33 1 0.0 0.68517190218 1.44521391392 1.65670251846
ROW: 1343337-57376.059-i 1343337 57376.059 504017 -18.352 0.339 i +4.818e-05 0.000e+0 +2.938e+01 16 0 31.4969215393 54.5053291321 29.3806724548 58.0191841125
ROW: 1343337-57379.073-g 1343337 57379.073 505431 -15.336 0.339 g +1.423e-02 0.000e+0 +3.150e+01 16 1 31.4969215393 54.5053291321 56.7251663208 58.0191841125
ROW: 1343337-57379.076-r 1343337 57379.076 505432 -15.336 0.339 r -3.154e-04 0.000e+0 +5.451e+01 16 1 31.4969215393 54.5053291321 56.7251663208 58.0191841125
ROW: 1343337-57379.078-i 1343337 57379.078 505433 -15.332 0.339 i -3.819e-04 0.000e+0 +5.673e+01 16 1 31.4969215393 54.5053291321 56.7251663208 58.0191841125
ROW: 1343337-57379.081-z 1343337 57379.081 505434 -15.328 0.339 z -6.244e-04 0.000e+0 +5.802e+01 16 1 31.4969215393 54.5053291321 56.7251663208 58.0191841125
ROW: 1343337-57387.178-g 1343337 57387.178 507108 -7.230 0.339 g +1.640e-02 0.000e+0 +8.003e+01 16 1 80.0281448364 126.903320312 134.119567871 120.736953735
ROW: 1343337-57387.181-r 1343337 57387.181 507109 -7.230 0.339 r -2.813e-04 0.000e+0 +1.269e+02 16 1 80.0281448364 126.903320312 134.119567871 120.736953735
ROW: 1343337-57387.183-i 1343337 57387.183 507110 -7.227 0.339 i -1.053e-04 0.000e+0 +1.341e+02 16 1 80.0281448364 126.903320312 134.119567871 120.736953735
ROW: 1343337-57387.185-z 1343337 57387.185 507111 -7.227 0.339 z +1.745e-03 0.000e+0 +1.207e+02 16 1 80.0281448364 126.903320312 134.119567871 120.736953735
ROW: 1343337-57394.144-g 1343337 57394.144 508831 -0.266 0.339 g +2.127e-02 0.000e+0 +8.255e+01 16 1 82.5542144775 146.562286377 162.205444336 126.590370178
ROW: 1343337-57394.146-r 1343337 57394.146 508832 -0.266 0.339 r -3.931e-04 0.000e+0 +1.466e+02 16 1 82.5542144775 146.562286377 162.205444336 126.590370178
ROW: 1343337-57394.148-i 1343337 57394.148 508833 -0.262 0.339 i +4.758e-04 0.000e+0 +1.622e+02 16 1 82.5542144775 146.562286377 162.205444336 126.590370178
ROW: 1343337-57394.151-z 1343337 57394.151 508834 -0.258 0.339 z +5.763e-03 0.000e+0 +1.266e+02 16 1 82.5542144775 146.562286377 162.205444336 126.590370178
ROW: 1343337-57401.122-g 1343337 57401.122 511120 6.711 0.339 g +2.252e-02 0.000e+0 +6.251e+01 16 1 62.5056152344 132.514923096 155.35218811 121.726242065
ROW: 1343337-57401.125-r 1343337 57401.125 511121 6.715 0.339 r +5.276e-04 0.000e+0 +1.325e+02 16 1 62.5056152344 132.514923096 155.35218811 121.726242065
ROW: 1343337-57401.127-i 1343337 57401.127 511122 6.719 0.339 i +4.228e-04 0.000e+0 +1.554e+02 16 1 62.5056152344 132.514923096 155.35218811 121.726242065
ROW: 1343337-57401.130-z 1343337 57401.130 511123 6.719 0.339 z +3.574e-03 0.000e+0 +1.217e+02 16 1 62.5056152344 132.514923096 155.35218811 121.726242065
ROW: 1343337-57408.078-g 1343337 57408.078 513769 13.668 0.339 g +1.662e-02 0.000e+0 +4.120e+01 16 1 41.1977653503 104.063026428 122.628135681 88.9141082764
ROW: 1343337-57408.081-r 1343337 57408.081 513770 13.672 0.339 r +2.025e-03 0.000e+0 +1.041e+02 16 1 41.1977653503 104.063026428 122.628135681 88.9141082764
ROW: 1343337-57408.083-i 1343337 57408.083 513771 13.672 0.339 i +4.115e-03 0.000e+0 +1.226e+02 16 1 41.1977653503 104.063026428 122.628135681 88.9141082764
ROW: 1343337-57408.085-z 1343337 57408.085 513772 13.676 0.339 z +1.041e-02 0.000e+0 +8.891e+01 16 1 41.1977653503 104.063026428 122.628135681 88.9141082764
ROW: 1343337-57426.143-g 1343337 57426.143 515104 31.734 0.339 g +4.042e-02 7.333e-02 +9.436e+00 16 1 9.43635845184 36.8188781738 75.1818389893 71.6672286987
ROW: 1343337-57426.145-r 1343337 57426.145 515105 31.734 0.339 r +1.270e-02 0.000e+0 +3.682e+01 16 1 9.43635845184 36.8188781738 75.1818389893 71.6672286987
ROW: 1343337-57426.147-i 1343337 57426.147 515106 31.738 0.339 i -7.087e-04 0.000e+0 +7.518e+01 16 1 9.43635845184 36.8188781738 75.1818389893 71.6672286987
